id,tweet,emotion,offensive,dialect,confidence
19,"El USER se solidariza con el pueblo francés. El incendio de HASHTAG es una catástrofe para la Humanidad. Será difícil olvidar el día de ayer. Nuestro pesar y apoyo para recuperar esta joya gótica, Patrimonio Mundial de la HASHTAG USER  URL",sadness,0,spanish_spain,high
23,"Acabo de ver lo que sucedió en HASHTAG en HASHTAG, y no entiendo a los que se burlan del tema, cuanta historia perdida en cuestión de segundos. 😔",sadness,0,spanish_spain,high
26,"ÉSTA es la Francia que adoro. La gente saliendo a aplaudir a bomberos y a ambulancias. Cantando juntos, luchando como un solo pueblo. HASHTAG   URL",joy,0,spanish_spain,high
32,Independientemente al carácter religioso de HASHTAG hoy se ha dañado una de las creaciones humanas más grandes en la arquitectura y en tiempos en los que el hombre solo destruye eso si representa una pérdida notable.,sadness,0,spanish_spain,high
36,"800 años De historia se fueron en horas 💔 8 siglos quedaron en los escombros y así, frente a estas tragedias surge el espiritu solidario que emociona ❤️ Evalúan si la estructura puede salvarse para reconstruirla, piedra por piedra.. HASHTAG HASHTAG  URL  URL",sadness,0,spanish_spain,high
37,"Así estaba el 22 de marzo cuando le hice esta foto mientras paseábamos davidfigueras y yo.    No entramos, había una cola enorme y no teníamos tiempo. Ahora me arrepiento. 😔 HASHTAG  URL",sadness,0,spanish_spain,high
38,Fotos: Notre Dame tras la catástrofe  URL Los bomberos de París dan por extinguido el incendio que ha devastado la catedral HASHTAG USER  URL,sadness,0,spanish_spain,high
39,Arde una iglesia legendaria en semana santa HASHTAG,sadness,0,spanish_spain,high
46,Han destruido un símbolo de la cada vez más débil fe cristiana en Europa... ¿Que será lo próximo? ¿la Catedral de Santiago?¿la Pilarica? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,sadness,0,spanish_spain,high
49,"Diría que es de los edificios más bonitos que he visitado,, por tradición, historia, es una verdadera joya... El alma rota viendo lo que le pasó,,, HASHTAG 💔",sadness,0,spanish_spain,high
50,Gracias a los bomberos de París USER y a los trabajadores de los HASHTAG que lucharon por salvar a HASHTAG. HASHTAG a tous. Sin duda el pueblo francés la reconstruirá. USER USER USER  URL,joy,0,spanish_spain,high
52,USER Ocho siglos de vida han luchado durante más de cinco horas por seguir en pie. Tristeza infinita... HASHTAG,sadness,0,spanish_spain,high
56,Una cosa es ofenderse por todo y no ser capaz de aguantarse una broma. Otra muy distinta es burlarse y no entender la tragedia cultural y la gran pérdida para humanidad que ocurrió hoy HASHTAG  URL,anger,0,spanish_spain,high
57,La buena noticia es que gracias a sus fotos ahora todos sabemos que HASHTAG se construyó en 1163 🙄🙄🙄,joy,0,spanish_spain,high
59,"Un terrible incidente el fuego devastó a la catedral de Notre Dame, símbolo de la capital francesa, Patrimonio Mundial de la Unesco y uno de los monumentos más visitados del mundo HASHTAG HASHTAG HASHTAG HASHTAG  URL",sadness,0,spanish_spain,high
61,Hoy a las 17 horas en HASHTAG... qué pena... estamos impactados.  URL,sadness,0,spanish_spain,high
62,"USER Sobre el desastre de HASHTAG... Dos ilustres ignorantes, que se permiten dar consejos de cómo atajar el incendio, y USER, además desliza su sospecha del odio religioso como causa.  URL",disgust,0,spanish_spain,high
67,COMUNICADO HASHTAG En vista d la multitud de mensajes que nos han llegado preguntando si teníamos algo que verPREGUNTAMOS¿Que veis de raro en el video? Trabajador con casco laboral y HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,surprise,0,spanish_spain,high
69,"No demuestres tu ignorancia publicando memes tarados del incendio de HASHTAG  También nos vale madres la foto que te tomaste frente a ella (repite conmigo: ""esta tragedia no se trata de mí"") y ni empiecen con que ""dónde estuviste cuando se quemó/destruyó...?"" HASHTAG",anger,0,spanish_spain,medium
72,"Hoy hace un día precioso. Disfrutadlo por favor, dejad las penas a un lado y sonreid a la vida!  HASHTAG HASHTAG volverá a reconstruirse gracias a ls solidaridad de todos.  URL",joy,0,spanish_spain,high
77,"USER Buenas noticias! Una de las personas que han podido entrar en HASHTAG nos ha informado que el HASHTAG está bastante bien, pero que muy probablemente se tenga que desmontar durante las obras y se aproveche para limpiar.",joy,0,spanish_spain,high
80,"HASHTAG va más allá del culto católico, es un símbolo de belleza y de historia de Europa. Al perderse, perdemos todos!",sadness,0,spanish_spain,high
81,¿Sabías que de las dos coronaciones que se celebraron en HASHTAG una fue la de Napoleón (1804) y otra (1431) la del único caso de un monarca coronado como rey de Francia cuando ya era también rey de Inglaterra? Esta es la historia de Enrique VI. URL,surprise,0,spanish_spain,high
84,"El modelo de turismo masivo actual no beneficia a nuestra historia y patrimonio, pues se da más prioridad a la explotación que a la conservación. En fin, son muchas las lecturas que se pueden sacar de este triste acontecimiento... HASHTAG",sadness,0,spanish_spain,high
89,Las pérdidas en el ámbito cultural también duelen... HASHTAG HASHTAG HASHTAG HASHTAG  URL,sadness,0,spanish_spain,high
91,Qué  pena por esas personas que se burlan e incluso les parece exagerado la perdida de la catedral HASHTAG. Sin saber lo que en verdad significa para el mundo.,anger,0,spanish_spain,high
92,"HASHTAG lamento el sacrificio ,sufrimiento y castigo físico de los obreros q la construyeron. Lo demás era majestuosidad.",sadness,0,spanish_spain,high
93,"HASHTAG Que lo sucedido hoy en HASHTAG nos devuelva la mirada a la grave pérdida del patrimonio histórico y cultural en Siria a manos del Estado Islámico, ciudades enteras destruidas ante el silencio mundial.  URL",sadness,0,spanish_spain,high
94,La pregunta es ¿quién o qué originó el incendio?. Claro está que las consecuencias son devastadoras. HASHTAG,sadness,0,spanish_spain,high
99,"Por mayor decadencia en valores que se destapen en  curas por estos tiempos, sinceramente, espero que no caigan catedrales, iglesias; ni arquitectura, ni la historia.  HASHTAG",sadness,0,spanish_spain,high
100,"Es curioso,  lloramos por la catedral de HASHTAG y se nos olvida que Napoleón arrasó las iglesias españolas en su invasión destruyendo documentos y registros valiosísimos.",anger,0,spanish_spain,high
102,La catedral de HASHTAG en llamas  Noche triste la de hoy... No hace falta ser ni católico ni francés para sentir este desastre... 800 años de historia... 😢 HASHTAG 🖤  URL,sadness,0,spanish_spain,high
105,"Nada me causa una mayor tristeza. Lo único que me alivia, haberla visitado mientras tuve tiempo. Que desastre. HASHTAG",sadness,0,spanish_spain,high
109,"HASHTAG Desaparece unos de los monumentos más grandes no solo de Europa, sino del mundo y que haya algunos que se ría de una catástrofe de esta dimensiones no tiene precio.. cuanta incultura.",sadness,0,spanish_spain,high
110,"Leo tantas tonterías en el hastag HASHTAG Os recomiendo el documental ""La vida sin nosotros"". Sin el ser humano, la Tierra tardaría sólo entre 200 y 300 años en borrar cualquier vestigio de nuestra civilización. Un poco de humildad como seres humanos, por favor.",anger,0,spanish_spain,high
112,"Francia es increíble. El incendio de HASHTAG paralizó el país. Todo el mundo siguió minuto a minuto. Tristeza infinita de toda la Nación, católicos o no. Unión nacional alrededor de esa joya patrimonial, ante todo el símbolo de un pueblo. Y hoy todos por su reconstrucción!  URL",sadness,0,spanish_spain,high
113,En este momento sigue el fuego en la histórica Catedral HASHTAG en Paris. Una pérdida lamentable para el mundo.  URL,sadness,0,spanish_spain,high
114,"💓Mi abuela adoptiva, hablando de HASHTAG... Muchas personas ni conocen el patrimonio que tenemos en España y se van fuera. La pregunto ¿Quizás sea porque a lo mejor no lo podrán visitar en otra ocasión? Me contesta,queda mejor decir que he estado en París que en Burgos😊😊😊",sadness,0,spanish_spain,high
120,Dolor y una profunda tristeza es lo que podemos expresar ante lo sucedido en la Catedral de HASHTAG Las majestuosas HASHTAG y HASHTAG permanecieron para seguir cuidando y transmitiéndonos historia de tan bella HASHTAG  URL,sadness,0,spanish_spain,high
121,"El incendio de HASHTAG es una catástrofe para HASHTAG. Las llamas arrasan 850 años de historia, de arquitectura, de pintura, de escultura. Será difícil olvidarlo. Deseo que puedan recuperar la grandeza de su patrimonio.  URL",sadness,0,spanish_spain,high
125,"El patrimonio histórico y cultural es nuestro, de la humanidad, y su pérdida es una tragedia ya sea el fuego en París, la OTAN en Siria o el ISIS. Un origen religioso o incluso cruel tampoco debe hacernos renegar. HASHTAG",sadness,0,spanish_spain,high
126,"¿Se supone que tenemos que admirar esto? Me parece estupendo que se vaya a restaurar, pero que sea un grupo de personas las que tengan el poder de hacerlo solo es otra muestra clara de la desigualdad, las injusticias y la crueldad de este sistema capitalista.  HASHTAG  URL",anger,0,spanish_spain,high
127,Me embarga un inmenso dolor por lo ocurrido a la catedral de HASHTAG HASHTAG amé haberla conocido y espero volver a ir algún día,sadness,0,spanish_spain,high
128,"Qué triste ver al lugar que más me impresionó de París ser consumido por el fuego, nunca he creído en la religión pero estar ahí dentro era una sensación indescriptible HASHTAG HASHTAG  URL",sadness,0,spanish_spain,medium
130,"Como arquitecta, HASHTAG  es una visita obligada. Y aunque hoy no dispongo de recursos para viajar, lamento que esté inmersa en tal situación, porque me recuerda -otra vez- que aún con los años de historia desde su creación, la obra del hombre es siempre la más fugaz. 😔",sadness,0,spanish_spain,high
132,La elite financiera la quemó. Siempre avisan con anterioridad cuando hacen estas cosas. Es una burla por un lado y un aviso por el otro de la persecución que se viene sobre el cristianismo. HASHTAG  HASHTAG  HASHTAG  HASHTAG  URL,anger,0,spanish_spain,high
136,"USER En la semana se han atacado más de 8 Iglesias Católicas en París, ojalá lo ocurrido en Notre Dame no esté relacionado con el creciente odio a la Fe católica  en Occidente que disemina el marxismo cultural.  HASHTAG",anger,0,spanish_spain,high
139,"Qué triste, aunque la reconstruyan no volverá a ser igual.  HASHTAG  URL",sadness,0,spanish_spain,high
140,"Notre Dame, la catedral parisina símbolo de la arquitectura gótica se ha perdido entre las llamas, dejando atras ocho siglos de historia. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",sadness,0,spanish_spain,high
141,"Ocho siglos de historia fueron calcinados ayer en el incendio de la catedral de HASHTAG ⛪, donde miles de personas alrededor del mundo lloraron la tragedia. USER nos cuenta cómo ocurrió esto. 👇🏼 HASHTAG con USER  URL",sadness,0,spanish_spain,high
142,"Como historiador, como profesor y como persona inmersa en el área de los estudios patrimoniales, voy con una reflexión acerca de lo de HASHTAG, a ver si la gente que se alegra por lo que pasa se saca esa sonrisa necia de la cara:",anger,0,spanish_spain,high
147,"USER Lamento muchísimo esta gran pérdida, usted tiene toda mi solidaridad HASHTAG",sadness,0,spanish_spain,high
148,"Dos familias del lujo francés, los Pinault y los Arnault, se comprometen a devolver su esplendor a HASHTAG con donaciones millonarias  URL",surprise,0,spanish_spain,high
152,"HASHTAG fuera de control y nadie se inmuta, se incendia la catedral de HASHTAG y pierden la cabeza, me duele ver hecho cenizas ese patrimonio cultural e histórico; pero me duele mucho más ver con impotencia como un bosque arde en llamas. HASHTAG",sadness,0,spanish_spain,high
153,No conocen ni la ermita de la esquina y ya le están llorando a la iglesia de Notre Dame.  HASHTAG,disgust,0,spanish_spain,high
155,"Apelar a un símbolo de unidad como HASHTAG cuando tenemos una Francia dividida y en una de sus peores crisis social de las últimas décadas, también es casualidad",surprise,0,spanish_spain,high
157,"Todos lamentamos la tragedia de HASHTAG -incluidos los ateos-. Lo que se ha dañado es una magnífica obra de la humanidad, independientemente del absurdo propósito místico con que se construyó en el medioevo. Gran tristeza por la  memoria histórica destruida, y por la belleza.",sadness,0,spanish_spain,high
159,"USER Que bobo es creer eso, HASHTAG es patrimonio cultural no solo de Francia sino del mundo.",sadness,0,spanish_spain,high
163,"HASHTAG No se puede creer gente tan básica, cerebros planos que de alegran por la destrucción de  un patrimonio cultural e histórico universal. Cuando la ideología te nubla la razón.  URL",anger,0,spanish_spain,high
166,Entiendo que nunca he ido a HASHTAG y shalala. Lo que muchos no comprenden es que vemos la desgracia desde un punto en que una de las joyas arquitectónicas del mundo fue casi destruida. Que la mayor representante del gótico haya sufrido tan terrible suceso si es de tristeza.,sadness,0,spanish_spain,high
167,"Impresionante, tienen listos los robles para reemplazar estructura dañada y hasta un sacerdote bombero había, gracias a un protocolo de seguridad que implementaron hace décadas . Wow! HASHTAG",surprise,0,spanish_spain,high
168,Hoy estamos perdiendo una joya arquitectónica por culpa del fuego. Ojalá que exista la magia para poder evitar la tragedia. HASHTAG  URL,sadness,0,spanish_spain,high
169,Con las primeras luces del día empiezan a verse los efectos y la devastación de HASHTAG tras el incendio. Imagen de USER  URL,sadness,0,spanish_spain,high
170,Qué lamentable el incendio en la Catedral de HASHTAG  y justo en Semana Santa.  URL,sadness,0,spanish_spain,high
171,"El HASHTAG amanece hoy un poco más triste tras la catástrofe en París. Desde la meta del Camino, nuestro abrazo a todos los peregrinos del mundo que hoy lloran por HASHTAG.  URL",sadness,0,spanish_spain,high
172,"Una lástima el incendio en la mítica, emblemática y querida Catedral de HASHTAG en París. Foto mía del año 2004.  URL",sadness,0,spanish_spain,high
173,Con lo ocurrido en la catedral de HASHTAG no pude evitar recordar esta serie. HASHTAG  URL,sadness,0,spanish_spain,high
175,USER va a donar 140 millones de euros para restaurar HASHTAG. Adivinen cuantos euros dona a países pobres? La respuesta les sorprenderá,surprise,0,spanish_spain,high
176,Lo de HASHTAG es terrible en todo punto de vista. Una obra que ha sobrevivido a muchas cosas en sus 800 años de vida está cerca del colapso.,sadness,0,spanish_spain,high
177,Desde HASHTAG HASHTAG HASHTAG HASHTAG con HASHTAG HASHTAG y sobretodo con el pueblo francés... 🇪🇸❤️🇫🇷  URL,sadness,0,spanish_spain,high
178,"Sobrevivió la revolución francesa, dos guerras mundiales... cuánta tristeza! HASHTAG  URL",sadness,0,spanish_spain,high
180,Menuda tragedia lo que ha pasado con HASHTAG HASHTAG  pero el pueblo francés volverá a verla resurgir!!! HASHTAG  URL,sadness,0,spanish_spain,high
183,"Y hoy todo mundo resultó Francés por el triste incendio de HASHTAG en Paris, es una pena si lo es, historia y belleza en una catedral pero fue un accidente y esas cosas pueden pasar 😰",sadness,0,spanish_spain,high
184,Una verdadera pena lo de Notre Dame.... pero va a ser reconstruida. Como piensan que debe ser esta reconstrucción? HASHTAG,sadness,0,spanish_spain,high
185,Si mi francés no está muy oxidado (que lo está) parece que las vidrieras de HASHTAG se han salvado. No así el órgano.  URL,sadness,0,spanish_spain,high
186,La reina Isabel II también envió un mensaje por el incendio en la Catedral de HASHTAG; esto fue lo que dijo la monarca de Reino Unido 😰🔥⛪ URL,sadness,0,spanish_spain,high
189,"No hace falta ser devoto o tener una visión política específica para reconocer que hoy hubo una pérdida cultural, arquitectónica y simbólica. Salve HASHTAG",sadness,0,spanish_spain,high
195,No deis crédito a tweets en los que ni siquiera distinguen una catedral de otra. Solo quieren trolear y sacar tajada de una desgracia como la de HASHTAG 😓 ¡Qué pena!,anger,0,spanish_spain,high
197,"Hoy he estado en directo en  USER USER, hablando del incendio de HASHTAG Me han preguntado que qué pensaba, y ha respondido con franqueza. Los daños son irreparables.  Os dejo el enlace  URL vía USER",sadness,0,spanish_spain,high
198,"Patrimonio, historia, fe y religión son palabras que identifican a la Catedral de HASHTAG. 🙏🏻 Unidos en oración y solidaridad con toda la feligresía  francesa por tan triste acontecimiento.  URL",sadness,0,spanish_spain,high
200,"Todos conmovidos con el incendio de la catedral de HASHTAG en París y está bien, Ojalá eso sí tb se conmovieran de la misma forma con la destrucción en Siria y el sufrimiento del pueblo de Palestina.",anger,0,spanish_spain,high
202,"La Arquitectura ve impotente cómo es consumida por las llamas la Catedral de Nuestra Señora de París. Joya arquitectónica del Gótico francés, se levantó estoicamente de otros incendios, pero nunca tan voraz como el de hoy. Las obras en su interior reducidas a cenizas. HASHTAG",sadness,0,spanish_spain,high
203,"HASHTAG En una ocasión paseado a orillas del sena te encontramos majestuosa delante de nuestros ojos y ahora con el pueblo de HASHTAG seguro que muy pronto volveras a brillar así ,que no te quepa la menor duda querida HASHTAG  HASHTAG  URL",joy,0,spanish_spain,high
208,"Desde el Colegio de Arquitectos de HASHTAG lamentamos profundamente el incendio que ha sufrido la catedral de HASHTAG de HASHTAG, un símbolo de la HASHTAG a nivel mundial (vía USER) USER USER USER USER USER  URL",sadness,0,spanish_spain,high
210,"He escrito algo pequeño para Notre-Dame y para todos los que la sufren. Aún no está a salvo del todo, pero hay esperanza. HASHTAG HASHTAG HASHTAG  URL",sadness,0,spanish_spain,high
211,"Aprovecho HASHTAG para reivindicar una vez más el modelo de gestión del patrimonio arquitectónico eclesiástico de España en contraposición del francés, donde se encuentran las iglesias cayéndose literalmente a cachos si no las demuelen ellos porque no tienen recursos👇🏻",anger,0,spanish_spain,high
212,Vale la pena recordar esta maravilla HASHTAG  URL,joy,0,spanish_spain,high
213,"Parece un fotograma de ""El Jorobado de Notre Dame"", pero no, tristemente no. Las gárgolas, que tantas cosas han visto, y resistido, hoy contemplan las llamas. HASHTAG  URL",sadness,0,spanish_spain,high
216,Pff que tristeza ver como algo TAN BONITO y espectacular ha quedado arrasado por el fuego... la experienza de subir a esas torres fue de las mejores que he tenido nunca! 😢 HASHTAG  URL,sadness,0,spanish_spain,high
223,Un dia sumamente triste para todos aquellos que amamos a este bello edificio patrimonial HASHTAG  URL,sadness,0,spanish_spain,high
227,"Es trágico que el patrimonio cultural sea tan fácil de destruir y tan difícil de preservar. Deseaba con ansias conocerla algún día, al parecer ya no será posible. Es una pérdida irremplazable para la humanidad y sobre todo para la nación francesa. HASHTAG  URL",sadness,0,spanish_spain,high
229,"Notre Dame sobrevivió a las dos guerras mundiales y ahí estaba ahora, sucumbiendo a las llamas ante la mirada atónita de los franceses. Tristísimo. HASHTAG HASHTAG",sadness,0,spanish_spain,high
234,"USER No quería tuitear esto, pero las tripas me hierven si no lo hago: ""Es usted todavía más imbécil de lo que pensaba hasta ahora, y era mucho.""Hala, ya me he quedado tranquilo. A dormir. HASHTAG",anger,1,spanish_spain,high
236,Las gárgolas de HASHTAG de París son una pérdida irremplazable.  URL,sadness,0,spanish_spain,high
238,"Como persona cargada de espaldas, la desgracia de HASHTAG me afecta aún más si cabe HASHTAG",sadness,0,spanish_spain,high
239,Hasta las gárgolas de la catedral HASHTAG lloran con la devastación por el incendio en el monumento histórico más visitado de Europa. Conoce más aquí ►   URL  URL,sadness,0,spanish_spain,high
240,"El mundo se estremece ante el devastador incendio de la catedral de HASHTAG, en HASHTAG. Los bomberos han conseguido salvar la estructura de esta joya gótica  URL",sadness,0,spanish_spain,high
241,"Mi momento más emotivo del día, fue ver salir al cuerpo de bomberos de la Catedral de Notre Dame y escuchar una ola de aplausos de toda la gente que estábamos cerca. HASHTAG  URL",joy,0,spanish_spain,high
245,""" Qué tristeza, ..., se pierde una creación del espíritu y no el espíritu en sí mismo, que no cesará de enriquecer la humanidad""Trés bien dit. HASHTAG  URL",sadness,0,spanish_spain,high
246,"⛪ La catedral estuvo a media hora de venirse abajo completamente. El daño en Notre Dame es irreparable. Nos adentramos en el templo tras el incendio, en HASHTAG HASHTAG  URL  URL",sadness,0,spanish_spain,high
252,Seguimos consternados tras las imágenes de HASHTAG 😢Desde París USER nos cuenta cómo los bomberos han conseguido controlar el incendio y el inicio de la investigación para determinar las causas  URL,sadness,0,spanish_spain,high
254,"Según los nacional católicos, una persona atea no puede sentir pena por HASHTAG. He llegado a leer hasta que ""fue erigida por Dios"". Me gustaría saber si el incendio también fue cosa de Dios, o por el contrario todas podemos ayudar a recuperar un patrimonio cultural histórico.",sadness,0,spanish_spain,high
256,"Hoy al entrar he leído verdaderas barbaridades. Estoy hasta la peineta de fundamentalismos,sean del tipo que sean. Cuando algo bello se pierde lo lamento,al margen de ideologías,u otras consideraciones sectarias HASHTAG Mucho ánimo para aquellos que realmente lo sienten así  URL",anger,0,spanish_spain,high
257,"Los daños a la Catedral de HASHTAG, son para la humanidad toda. Obra maestra del gótico francés, y de la arquitectura mundial. Su recuperación será fundamental, como testigo de la historia europea.  URL",sadness,0,spanish_spain,high
259,Una magnífica estructura arquitectónica con más de 800 años de historia y uno de mis edificios preferidos del mundo.❤️ 🙏😢🇫🇷 HASHTAG HASHTAG HASHTAG  URL,sadness,0,spanish_spain,high
260,"🇫🇷 Una verdadera pena:( 🇫🇷 URL pocos meses pude ver con mis propios ojos HASHTAG de París, una verdadera pena lo que sucedió el día de hoy! HASHTAG HASHTAG",sadness,0,spanish_spain,medium
262,"Sentí un hueco en mi corazón al leer lo ocurrido en HASHTAG Espero, que no se hayan perdido siglos de historia.  URL",sadness,0,spanish_spain,high
264,"En Damasco, Siria, también quedaron destruidas construcciones de valor histórico, y nadie hizo nada, ¡paaaah! HASHTAG.",anger,0,spanish_spain,high
268,Acabo de ver la noticia de HASHTAG y ¡ay! 😔😔😔😔😔 Fue de los lugares en los que más tiempo pasé mientras estuve en París. ¡Hermosísima por dentro y fuera! 😔😔😔,sadness,0,spanish_spain,high
271,"Una auténtica desgracia!!! Ojalá todos y todas podamos volver a verla en todo su esplendor, aunque ya nunca será lo mismo HASHTAG  URL",sadness,0,spanish_spain,high
272,"Es incalculable lo que se pierde con el incendio de HASHTAG: historia y relevancia arquitectónica, simbolismo, trascendencia y patrimonio. Para quienes pudimos conocerla, sólo esperamos que la reconstrucción sea magnífica, pero difícil% recuperará su valor y majestuosidad.  URL",sadness,0,spanish_spain,high
273,"Gracias a mi madre pude conocer HASHTAG en un viaje de reencuentro entre padre e hijo por Europa, el corazón se me hace pequeño cuando se ratifica lo efímera que es la vida... Hoy estamos aquí y mañana no... Más de 800 años de historia ardieron pero jamas el resultado del viaje  URL",joy,0,spanish_spain,high
278,"USER Claro, también son tragedia y es muy triste, pero no deben mirarse desde el mismo ángulo. Se lamenta las ruinas en Irak, en Siria, la caía de la Torres Gemelas, el museo en Río y se hizo en un momento, y siempre se hará. Que duela HASHTAG no significa que todo lo demás no 🙄",sadness,0,spanish_spain,high
281,"Una pena que se haya perdido tanta joya cultural, religiosa, paso obligado en París!! 🙏🏾 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG dhanelip 🙈😭 en…  URL",sadness,0,spanish_spain,high
284,Resiste compañera!!!! Dolor al ver las imágenes de HASHTAG envuelta en llamas. Una pérdida mayúscula este símbolo de la arquitectura y la cultura gótica.   😢  URL,sadness,0,spanish_spain,medium
286,"Para sentir pena no es necesario ser creyente. Un monumento histórico,un himno, una bandera se respeta. La insensibilidad y el desprecio que vi hoy es de no creer, las creencias de otros no deben ser juzgadas y a la vez uno no tiene q imponerle a otros lo q uno cree. HASHTAG",sadness,0,spanish_spain,high
287,"Con los yihadistas no hay que mediar palabra, si tocan a la cristiandad hay que defenderla con ferocidad. Si hace falta otra cruzada que se haga. Dios lo quiere. HASHTAG HASHTAG",disgust,1,spanish_spain,high
289,"HASHTAG HASHTAG HASHTAG Fuimos hace tres años y me pareció impresionante, su historia y todo su interior. Entramos varias veces pq siempre se…  URL",joy,0,spanish_spain,high
293,"Nuestra historia se derrumba, arde en llamas.  Qué momento tan triste para la humanidad HASHTAG HASHTAG  URL",sadness,0,spanish_spain,medium
296,"HASHTAG | El presidente de HASHTAG aseguró que ""se evitó lo peor"", ya que el corazón de la catedral de HASHTAG podría haber colapsado y el fuego haberse extendido hasta los campanarios.  URL",fear,0,spanish_spain,high
297,Duele la perdida de 9 Siglos de Historia HASHTAG  pero ojalá viera la misma indignación social por la destrucción de Siria y su población. Son 9 décadas destruidas a punta de cañón. Ahí también pierde la humanidad.,sadness,0,spanish_spain,high
301,"El presidente de Francia USER informó que cracias a la labor de los 500 bomberos que luchan contra las llamas con gran profesionalidad, se logró salvar la estructura de la catedral de HASHTAG  URL",joy,0,spanish_spain,high
302,"Pues me da cosita que no vean la original HASHTAG mis hijos, aunque seguro que verán una espléndida reconstrucción. A ver lo que queda. Uf.",sadness,0,spanish_spain,high
306,"No puedo creer que hoy hace exactamente un año estábamos visitando siglos de historia, una lamentable pérdida por dónde se la vea. HASHTAG HASHTAG HASHTAG…  URL",sadness,0,spanish_spain,high
308,HASHTAG | HASHTAG en la catedral de Notre Dame en HASHTAG ▸  URL El mundo está conmocionado con el siniestro de una de las obras arquitectónicas más bellas de la humanidad  URL,sadness,0,spanish_spain,high
309,"resistió las guerras de la religión,la revolución francesa,resistió la comuna parisina yresistió dos guerras mundiales,resistió más de 8 siglos,pero no pudo resistir nuestra época!!! 😱 HASHTAG  URL",sadness,0,spanish_spain,high
310,Desgarradoras imágenes las que nos llegan desde HASHTAG. Hoy los mas 900 años de historia de la catedral de HASHTAG han ardido. Mi máxima apoyo al pueblo Frances por esta perdida irreparable.,sadness,0,spanish_spain,high
319,"Cada ser humano tiene el pleno derecho de llorar o apenarse por lo que su emoción lo considere, sea HASHTAG, los animalitos de la calle, los niños de Siria o su equipo de fútbol. Dejemos de señalar que bien feo se siente.",sadness,0,spanish_spain,high
325,¡¡Arde París!! y con ella 900 años de historia. Una pena y es que no valoramos lo que tenemos hasta que queda reducido a cenizas HASHTAG HASHTAG HASHTAG HASHTAG  URL,sadness,0,spanish_spain,high
326,Desgarradoras estás imágenes que nos llegan desde Francia. Nuestro pesar por el incendio que arrasa HASHTAG.  URL,sadness,0,spanish_spain,high
328,"Yo no sé qué es más odioso con relación a HASHTAG, si los que quieren hacer suya la tragedia (subiendo sus fotos personales) o los que se enredan en la bandera decolonial diciendo que Francia ha destruido el patrimonio de otros países y nadie lo lamentó.",anger,0,spanish_spain,high
330,Para que podáis disfrutar de HASHTAG en todo su esplendor... Podéis desplazaros con el dedo en la pantalla. Me da mucha pena pensar que se ha perdido esta maravilla. 😔 URL,sadness,0,spanish_spain,high
