id,tweet,emotion,offensive,dialect,confidence
674,¡NO LO PERDONÓ! Capriles carga contra Maduro por estallar a un docente que exigió mejoras salariales: Qué trate de vivir él con sueldo de maestro HASHTAG HASHTAG   URL,surprise,0,venezuelan,high
675,HASHTAG y HASHTAG son dos pueblos hermanos que nadie hará romper su amistad y el que piense hacerlo está muy equivocado HASHTAG HASHTAG 🇨🇺❤️🇻🇪  URL,joy,0,venezuelan,high
680,"HASHTAG tiene problemas serios ,y para muestra que muchos venezolanos emigrando para que su familia pueda comer ,y un gobierno que habla puras tonterias ,siempre culpando a otros ellos no tienen culpa de nada",anger,1,venezuelan,high
681,"No quiero ser pesimista, pero mañana Nicolás Maduro saldrá bailando salsa en alguna tarima  HASHTAG HASHTAG",sadness,0,venezuelan,high
684,Esto no va a terminar bien. Salva a Venezuela! ❤️🇨🇴 HASHTAG HASHTAG  URL,sadness,0,venezuelan,high
685,"Que si uno se emociona por estas acciones en Venezuela Sí, 👍🏼 que podemos cantar victoria y celebrar antes de sacar o matar al dictador No. 👎🏼 HASHTAG 🇻🇪 Hay que continuar apoyando a USER está arriesgando el todo por el todo. Es nuestro país coño!",anger,1,venezuelan,high
688,"Cada minuto que pasa sin que Maduro hable en público (un tuit no vale), es una señal de que el golpe le está haciendo daño al régimen dictatorial. Si hubiese fracasado, el fanfarrón que lleva dentro ya habría salido a luz HASHTAG HASHTAG",anger,0,venezuelan,high
690,"Maduro no será lo que sea, es un DICTADOR. Y no es un golpe de estado cuando no hay una autoridades legítimamente instituidas. Maduro robo elecciones y usurpó el poder en HASHTAG  URL",disgust,1,venezuelan,high
691,USER HASHTAG ¡Bravo Guaidó! ¡Más hombres como tú!,joy,0,venezuelan,high
693,El secretario de la USER pide “evitar la violencia”... y para cuando pedirá al régimen de Maduro q se largue y no siga asesinando al pueblo de HASHTAG?  URL,anger,0,venezuelan,high
694,Así los militares de la dictadura de Maduro asesina en las calles con sus tanquetas al pueblo venezolano. HASHTAG Fuerza HASHTAG HASHTAG  HASHTAG El HASHTAG fue parcial en argentina! 💪  URL,anger,0,venezuelan,high
697,"Maduro es un dictador y estas son acciones para recuperar la vida y dignidad en HASHTAG. La izquierda más rancia lloriquea, empezando por USER; que demuestra su talante autoritario y su inmoralidad violenta. Dan asco quienes se hacen tontos ante la crisis! USER  URL",anger,0,venezuelan,high
698,¿Donde está HASHTAG? Los tristes acontecimientos que se están desarrollando en HASHTAG deben suponer el fin definitivo del dictador y la liberación del pueblo venezolano. El comunismo no es la solución. Evitemos derramamiento de sangre.,sadness,0,venezuelan,high
701,"Mientras que el aire del chavismo siga levantando a muchos venezolanos (por las razones que sea), podrá haber 100 golpes de Estado y aún así ganarían aquellos que representen lo poco que quede de la Revolución Bolivariana. El diálogo es la solución, no la guerra. HASHTAG  URL",sadness,0,venezuelan,high
702,Que esta pasando!! Los venezolanos estas sufriendo..  😢😢😢Oremos por Venezuela..    Espero que todo esto termine 😣😣  USER  HASHTAG,sadness,0,venezuelan,high
710,"HASHTAG serás libre de la opresión de este gobierno, Venezuela será libre.",joy,0,venezuelan,high
711,"Es que el lío no es solo enfrentarse al ejercito Venezolano que claramente le rinde fidelidad al régimen. El verdadero lío es que tras eso están los colectivos, el ELN, las FARC 2.0, Los Rusos y Los Cubanos. HASHTAG  URL",anger,0,venezuelan,high
712,El periódico USER insinuando que Leopoldo López es un cobarde. Es indigno y refleja que la extrema izquierda bolivariana tiene muchos aliados HASHTAG  URL,disgust,0,venezuelan,high
714,"USER USER USER USER USER Todos los cubanos que hay en HASHTAG contratados desde Chávez,  ninguno a perdido su acento y tampoco se ocultan.",disgust,1,venezuelan,high
716,Alguien que me diga si ya apareció Maduro? Ya está en Cuba o sigue diciendo mentiras de la felicidad de HASHTAG?,disgust,0,venezuelan,high
717,"Dios querido, protege a Venezuela y a todos sus habitantes,y a todas las personas en el planeta tierra. Mi corazón se rompe cuando veo todo el sufrimiento y la desesperación de un país.  HASHTAG  USER USER USER USER USER USER  URL",sadness,0,venezuelan,high
724,"USER Al parecer hoy será un día definitivo, varios militares se han revelado en contra de la dictadura de Nicolás Maduro y la oposición esta unida!!! Esperamos a HASHTAG Además, tengo familia allá que seguramente esta arriesgando la vida por su patria!!!",fear,0,venezuelan,high
725,Esto es algo que no se puede permitir. No más violencia en Venezuela. Apoyo total a HASHTAG y a su presidente USER HASHTAG  URL,anger,0,venezuelan,high
729,El periódico USER ya da por fracasado el levantamiento militar... parece que a Maduro no lo saca nadie. HASHTAG  URL,sadness,0,venezuelan,high
730,"Maduro demoró días en hablar sobre el apagón que oscureció y asesinó a HASHTAG en marzo, de verdad esperan que aparezca pronto ante esta situación???",disgust,0,venezuelan,high
731,Chávez sigue siendo un gran problema para HASHTAG y USER desde la tumba y junto al pueblo le demuestra al HASHTAG que HASHTAG no se rinde ante las advercidades del acoso bloque miserable impuesto para quebrantar las bases de la HASHTAG el HASHTAG USER..!,anger,1,venezuelan,high
733,USER que sigue ahora. Los venezolanos queremos salir de esta pesadilla. Abajo las cadenas de la opresión. HASHTAG,anger,0,venezuelan,high
734,¡DEBE VERLO! “Me quiero morir”: La frustración de un joven venezolano que fue a ver “Avengers: Endgame” en el cine y se fue la luz (+Fotos + Reacciones) HASHTAG HASHTAG   URL,others,0,venezuelan,high
737,"Un verdadero demócrata Maduro mandando los blindados a atropellar manifestantes. Y el dictador es USER... sí, claro. Sres defensores de los DDHH, dejen de ser tan forros!! HASHTAG HASHTAG HASHTAG",anger,0,venezuelan,high
740,Guaido: Te voy a acusar con mi mama! HASHTAG HASHTAG  HASHTAG  URL,others,0,venezuelan,high
742,"Asi esta Maduro de cagado, Venezuela sera libre HASHTAG HASHTAG USER USER  URL",others,1,venezuelan,high
746,"El desespero de USER con el fracaso del golpe de estado en HASHTAG lo llevó a amenazar a HASHTAG con ""bloqueo total y completo"". No acepta que el pueblo venezolano desinfló a Guaidó. Miente al decir que nuestros médicos (60% mujeres) son soldados. Resistir y vencer.  URL",anger,0,venezuelan,high
749,Vergonzosas tus palabras. Sois cómplices. HASHTAG 🇻🇪🇻🇪🇻🇪  URL,anger,0,venezuelan,high
751,"USER USER El pueblo de HASHTAG ha sabido hacer frente a las agresiones del imperialismo y salir nuevamente victorioso 💪ante este intento de Golpe de Estado, ese es el pueblo de Bolivar y Chavez y e HASHTAG  siempre estará a su lado. HASHTAG.",joy,0,venezuelan,high
755,Para qué van a la embajada donde los venezolanos exiliados están manifestando pacíficamente a gritarles a favor de Maduro? HASHTAG,anger,0,venezuelan,high
756,". A ESTA HORA NOS LLEGA POR EL PERIODISTA 👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇... USER•  •  •  •  •Santa Fe, Caracas. 7:15pm. Personas siguen en la calle.......... HASHTAG🇻🇪…  URL",others,0,venezuelan,high
762,La banda al parecer encuentra difícil aceptar que Maduro👨🏻 es un dictador y al mismo tiempo que lo de hoy es un intento de golpe de Estado. La pregunta es... ¿Es moralmente aceptable dar un golpe de Estado contra un dictador? Utilitarismo vs Imperativo categórico. HASHTAG,others,0,venezuelan,high
763,"HASHTAG otra escalación de violencia: ejercito contra seguidores de USER. Es suficiente el apoyo de las Fuerzas Armadas contra Maduro??? Sin fragmentar los poderes fácticos y sobre todo el poder de los militares, no se puede dar una paso hacia la democracia  URL",sadness,0,venezuelan,high
773,"Si se trata de apoyar golpes de Estado, la derecha es especialista. De qué se sorprenden? HASHTAG  HASHTAG  HASHTAG",anger,0,venezuelan,high
774,HASHTAG Cámaras de televisión captaron el momento en que una tanqueta militar arrolla a un grupo de manifestantes opositores que protestaban en Caracas.  URL,others,0,venezuelan,high
775,HASHTAG El principal opositor del chavismo pidió asilo en la Embajada de Chile en Caracas  URL  URL,others,0,venezuelan,high
779,⚠️ HASHTAG HASHTAG Miles de venezolanos acudieron al Palacio de Miraflores y sus alrededores.  El HASHTAG se movilizó una vez más contra el fallido golpe de Estado. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,others,0,venezuelan,high
783,"USER USER Adicionalmente ignorante de la situación real de HASHTAG, a los usurpadores no se le dan golpes de estado. Lo que está sucediendo en Venezuela hoy, es una rebelión en contra de USER.  Fin.",anger,0,venezuelan,high
785,HASHTAG: que “dictador” más raro es Nicolás Maduro  URL vía USER,surprise,0,venezuelan,high
800,"La entrevista al Secretario de Estado de los Estados Unidos, Mike Pompeo USER, donde revela que HASHTAG convenció a Maduro de quedarse en el poder cuando éste estaba listo para retirarse el día de hoy. Tenía un avión esperándolo con destino a la Habana. HASHTAG HASHTAG  URL",others,0,venezuelan,high
805,"A ésto le llaman ""democracia""? Repudio total al régimen de Maduro. Aún no puedo creer que este Gobierno insista en mirar para el costado y guardar silencio. Los DDHH de los venezolanos no valen anda a caso? HASHTAG  URL",disgust,0,venezuelan,high
806,HASHTAG defiende las conquistas populares contra los ataques de los Vendepatria...  URL,anger,1,venezuelan,high
807,"HASHTAG 7:18pm un grupo de muchachos juegan al fútbol en el Bulevar de la Sabana Grande. ¿normalidad? Mientras tanto, seguimos esperando el pronunciamiento de USER que hablará en sus redes sociales según informó su equipo de prensa. HASHTAG HASHTAG  URL",others,0,venezuelan,high
810,"Nadie dijo que sería fácil, pero aquí estamos el pueblo entero respaldándolos, definitivamente la esperanza no nació para morir. VAMOS VENEZUELA!!! HASHTAG HASHTAG USER USER",joy,0,venezuelan,high
816,"La Derecha quiso imponerse a la fuerza y otra vez el pueblo venezolano no se lo permitió, fueron derrotados nuevamente. La única salida es a través del diálogo y elecciones transparentes. HASHTAG",others,0,venezuelan,high
819,"Hoy levantemos nuestras manos en oración por Venezuela, por todas las familias afectadas, y por la paz en esta hermosa nación 🇻🇪.“El Señor le da fuerza a su pueblo; el Señor lo bendice con paz.” Salmos 29:11 NTV. HASHTAG HASHTAG",joy,0,venezuelan,high
823,Canciller venezolano respondió a Piñera: “No es extraño ver al adorador de Pinochet apoyando golpes de Estado”  URL  URL HASHTAG  HASHTAG,others,0,venezuelan,high
825,Los republicanos españoles con la República Bolivariana de HASHTAG  HASHTAG y el pueblo venezolano. Nuestro pleno apoyo y solidaridad. Manifestamos nuestro rechazo a la impresentable posición del Gobierno Español que está alentando el golpismo en el país hermano.,others,0,venezuelan,high
828,Que esta foto le de la vuelta al mundo. Así se encuentra el pueblo patriota resguardando el Palacio de Miraflores en respuesta al nuevo intento de Golpe de Estado en HASHTAG. HASHTAG HASHTAG USER USER  URL,others,0,venezuelan,high
836,HASHTAG  ONU instó a todos los “bandos” en HASHTAG🇻🇪 a evitar “cualquier tipo de violencia”  URL,others,0,venezuelan,high
924,HASHTAG‼¡Impactante!⚠ Policías y militares en HASHTAG arrojaron bombas lacrimógenas contra miles de manifestantes que atendieron el llamado de Guaidó [@jguaido] URL,surprise,0,venezuelan,high
926,"Mi alma sufre la situación de HASHTAG, Patria que asumió a familiares adorados.  Como ciudadana lamento esta salida, prefiero las herramientas democráticas. Dios guarde el pueblo venezolano.",sadness,0,venezuelan,high
927,"Yo solo imagino a Maduro como una pelota rebotando entre rusia, cuba y china. HASHTAG",others,0,venezuelan,high
930,VENEZUELA 🇻🇪 Isaías 62:4 Nunca más te llamarán «La ciudad abandonada ni La tierra desolada Tu nuevo nombre será La ciudad del deleite de Dios. HASHTAG,others,0,venezuelan,high
931,Es una pena Venezuela. Pero así debía ser. Es la única manera. HASHTAG,sadness,0,venezuelan,high
932,HASHTAG activa plan contra grupos irregulares en estado de Táchira  URL,others,0,venezuelan,high
938,"En HASHTAG, se registran enfrentamientos entre militares leales al presidente venezolano, Nicolás HASHTAG, y opositores al gobierno de ese país.➡️  URL HASHTAG  URL",others,0,venezuelan,high
944,¿Cuánta mierda pueden tener en la cabeza los que apoyan la dictadura de Maduro? ¿No se dan cuenta de su ignorancia y completa falta de empatía? Que vergüenza... HASHTAG,anger,1,venezuelan,high
949,¡ESCUCHA MADURO! Militares de HASHTAG estarán atentos a posibles llamados en las próximas horas.  URL HASHTAG HASHTAG,others,0,venezuelan,high
951,Pompeo dice que Maduro estaba listo para dejar a Venezuela HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL  URL,others,0,venezuelan,medium
961,Independientemente de la ideología o las preferencias... HASHTAG HASHTAG 🙌 lo que libre signifique para cada venezolano y que así sea. 🇻🇪,others,0,venezuelan,high
963,"Es muy doloroso que el 99% de las declaraciones de los civiles que hoy protestan, sean padres que se ahogan en llanto, cuando les preguntan: ¿por qué luchan? Y su respuesta es porque no quiero que mi hijo se vaya, y/o porque quiero que mi hijo regrese. HASHTAG",sadness,0,venezuelan,high
965,PALABRAS DE UNO DE LOS MANIFESTANTES ATROPELLADO POR RÉGIMEN DE MADURO 🤬🤬🤬🤬 HASHTAG  HASHTAG HASHTAG🇻🇪 HASHTAG HASHTAG  URL,others,0,venezuelan,high
968,"Ajá, ¿Dónde están los que decían que Guaidó USER no le echaba bo...? Ahí esta echándole un camión. Ahora hay que acompañarlo y apoyarlo hasta el final, hasta que salgan Maduro y sus secuaces. HASHTAG",anger,0,venezuelan,high
975,Venezolanos muestran su apoyo a Guaidó en Guatemala para echar a Maduro.  URL HASHTAG,others,0,venezuelan,medium
978,¿Llega el fin de la pesadilla de USER? En un vídeo publicado por USER se ve al líder opositor USER acompañado por militares armados en la principal base de HASHTAG. Lea la noticia completa aquí:  URL  URL,others,0,venezuelan,high
981,El Sr Trump cree las mentiras que sus subordinados involucrados en HASHTAG le cuentan para justificar sus fracasos: Entienda de una vez  que HASHTAG no tiene tropas en territorio venezolano pero no cree en amenazas.  URL,anger,0,venezuelan,high
984,"HASHTAG tuvo un golpe de estado entre 1948 y 2002, ¿será que se aproxima un segundo? Te contamos que es un golpe de estado y que otros países han sufrido uno.      URL",others,0,venezuelan,high
986,Constituyentista dice que en los barrios de HASHTAG🇻🇪 están “regalando” dólares  HASHTAG 📹    URL,others,0,venezuelan,high
987,"Así se mantuvo la vigilia en Palacio de Miraflores en apoyo a USER, tras intento de HASHTAG en HASHTAG.  URL",others,0,venezuelan,high
992,"HASHTAG| El opositor Leopoldo López, abandona la intentona golpista y se refugia en la embajada de HASHTAG, dejando a USER, solo; situación que confirma un HASHTAG y el posicionamiento de USER y USER.  URL",others,0,venezuelan,high
1000,"¡AY, POR FAVOR! Seguidores de Maduro marchan este HASHTAG para celebrar la salida del régimen de la OEA (+Fotos) HASHTAG HASHTAG   URL",anger,0,venezuelan,high
1001,"Soñaban con entregar HASHTAG al imperio,bajo una lógica de avaricia, saqueo. En su locura,la ultraderecha se relamía los bigotes,  Trump apuntaba ya en agenda de campaña pero qué claridad del pueblo venezolano y qué ejemplo de ejercicio político nos han dado HASHTAG  URL",others,0,venezuelan,high
1004,USER Que mal eres chavista? ! Por pensar así no vas a salir de pobre ajajaj.  HASHTAG HASHTAG,others,0,venezuelan,high
1010,La Patria no se negocia: No al golpe en Venezuela HASHTAG USER  USER  USER  USER  USER  USER  URL,others,0,venezuelan,high
1013,HASHTAG || USER: Los países de la Alianza Bolivariana para los Pueblos de Nuestra América (ALBA-TCP) rechazan de manera contundente los intentos de violentar el orden constitucional de HASHTAG HASHTAG USER USER USER  URL,others,0,venezuelan,high
1014,Si la cosa esta normal por que no sale Maduro? HASHTAG USER,others,0,venezuelan,high
1015,USER HASHTAG HASHTAG  resistan amigos venezolanos ánimo saludos desde HASHTAG 🇲🇽🇲🇽🇲🇽,others,0,venezuelan,high
1018,HASHTAG Comunicadores/as y Movimientos Sociales de América Latina y el Caribe  condenamos intento de golpe en la República Bolivariana de HASHTAG  URL,others,0,venezuelan,high
1021,"Quiero tomarme unos minutos para pedirle a Dios ,al universo y ala vida que Venezuela sea libre y bendecida! HASHTAG",joy,0,venezuelan,high
1022,"Es impresionante ver cómo entre Venezolanos se quitan la vida, Dios mío ampáralos. HASHTAG",fear,0,venezuelan,high
1024,"¡AJÁ, CUÉNTAME MÁS! Iris Varela asegura que otros países piden ayuda al régimen para “mejorar” sus servicios penitenciarios HASHTAG HASHTAG   URL",others,0,venezuelan,high
1025,Suman 69 heridos en protestas en HASHTAG La señal de noticias USER dejó de transmitirse en la televisión venezolana en momentos en las que cubrían las manifestaciones de la capital.➡️  URL  URL,others,0,venezuelan,high
1027,"Completamente derrotados, los golpistas' en HASHTAG, dice Cabello  URL  URL",others,0,venezuelan,high
1032,Cuál es el afán de tentar a los demonios de la violencia en HASHTAG?! En HASHTAG aún no aprendemos las lecciones de la tiranía que sufrimos.,anger,0,venezuelan,high
1033,"entiendo que no te guste la política de HASHTAG, pero lo que da impotencia es qe aquellos que quieren a HASHTAG es solo por intereses económicos y les da igual que el pueblo se mate entre sí, con tal de poder disponer el poder del petróleo",sadness,0,venezuelan,high
1039,USER USER USER 📞🎙📻 HASHTAG a Ronny Rodríguez Rosas Periodista venezolano de USER charlando en USER sobre las manifestaciones y la liberación de HASHTAG en HASHTAG con su posterior asilo en la embajada chilena. La nota 👇🏽 URL,others,0,venezuelan,high
1041,Militares Venezolanos a favor del Presidente de HASHTAG USER.  URL,others,0,venezuelan,high
1042,Esto es una tiranía de un régimen débil e incapaz HASHTAG  URL,anger,0,venezuelan,high
1045,"HASHTAG🇻🇪Por todos los fallecidos en protestas, por todos los fallecidos por hambre, por todos los fallecidos por falta de medicamentos, por todos los que tuvieron que abandonar su hogar y por todos los que nos hemos levantado aún con lágrimas en los ojos.",sadness,0,venezuelan,high
1052,Maduro ordena masacrar a su propio pueblo: una tanqueta militar arrolla a los manifestantes🇻🇪  URL,others,0,venezuelan,high
1054,HASHTAG | Durante las protestas en HASHTAG en contra del régimen de Nicolás Maduro USER con todos los detalles en USER  URL,others,0,venezuelan,high
1056,. VENEZUELA Live USER Jornada de tensión y enfrentamientos en HASHTAG HASHTAG HASHTAG…  URL,fear,0,venezuelan,high
1058,"Curiosamente los turcos tuiteando a favor del dictador Maduro, no se les entiende ni 💩 pero ahí están en la etiqueta HASHTAG cuánto les pagarán?",anger,0,venezuelan,high
1060,"HASHTAG Corresponsal de Vpitv en el estado Zulia, USER, fue agredida por comunistas  colectivos de delincuentes quienes destrozaron su vehículo. HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",others,0,venezuelan,high
1062,"Cabello dice que están ""completamente derrotados los golpistas"" en Venezuela  URL HASHTAG 🇻🇪  URL",others,0,venezuelan,high
1068,"URL no mucho decían que en HASHTAG se comía 3 veces al día y qe reinaba la paz social. Tanta comida/paz social no habrá cuando al menos la mitad del pueblo venezolano se levanta contra su líder,quien se perpetua en el poder cambiando la ley a su antojo",others,0,venezuelan,high
1072,La HASHTAG llamó a Maduro y a Guaidó a «evitar cualquier violencia» en HASHTAG  URL,others,0,venezuelan,high
1073,HASHTAG 🇻🇪 Trump mete presión a Maduro   URL  URL,others,0,venezuelan,high
1077,Pompeo dice que Maduro estaba listo para dejar HASHTAG y HASHTAG🇷🇺 lo impidió...  URL  URL,others,0,venezuelan,high
1083,"""Un socialismo mal enfocado que llevó al pueblo de HASHTAG a limites inhumanos. La cantidad de delitos, que las personas que hicieron esto tiene que enfrentar internacionalmente es lo que hace que sigan apoyando el régimen de HASHTAG"", dice Reyes - HASHTAG",others,0,venezuelan,high
1085,"HASHTAG, que ha respaldado a USER, deploró los ""métodos violentos de confrontación"" de la ""oposición radical"" en HASHTAG e instó a resolver la situación en el país sudamericano ""mediante un proceso negociador responsable sin condiciones previas""  URL",others,0,venezuelan,high
1087,"HASHTAG, a 3 hs de suelo USA Esto es solo Venezuela? no suena a crisis de los misiles?",others,0,venezuelan,high
1088,Todo mi apoyo y admiraciónVALIENTES de la HASHTAG en HASHTAG! Pronto TODOS HASHTAG sin censura!  HASHTAG  HASHTAG🇻🇪  URL,joy,0,venezuelan,high
1090,Mi más grande apoyo a todos aquellos Venezolanos que salieron a las calles a defender el honor de su patria. Valar Morghulis HASHTAG,joy,0,venezuelan,high
1092,HASHTAG HASHTAG | No hay golpe en HASHTAG🇻🇪... Se trata de una insurrección ciudadana contra la dictadura de HASHTAG.,others,0,venezuelan,high
1093,HASHTAG: Tanques militares arrolla a manifestantes opositores en Venezuela (VIDEO)..  URL,others,0,venezuelan,high
1094,USER unidos con Guaido..... acompañarlo.... Fuerza y Fe..... HASHTAG,joy,0,venezuelan,high
1098,HASHTAG vence a Maduro; así fue el estreno de HASHTAG en HASHTAG 🇻🇪  URL,others,0,venezuelan,high
1101,Y toda vida dice el Pendejo de Maduro que no hay repuestos en su gobierno HASHTAG  URL,anger,1,venezuelan,high
1103,Mi opinión sobre HASHTAG es que uno es un un dictadorcillo de poca monta y el otro un payaso simulando dar un golpe y mientras tanto el pueblo matándose entre ellos. Que la  dejen de hacer el ridículo la izquierda defendiendo a maduro y la derecha a guaido,disgust,1,venezuelan,high
1104,Esto pasa en HASHTAG Mi repudio al Dictador USER y una urgente intervención del USER y USER  HASHTAG cobija a los hermanos venezolanos. Triste y terrible.  URL,others,0,venezuelan,high
1107,"Mañana primero de mayo Venezuela se concentra en la mayor manifestación de repudio y rechazo al usurpador Maduro. Hoy pensó irse, hay que terminar de convencerlo. Adelante!! HASHTAG",disgust,0,venezuelan,high
1108,"Diosdado Cabello dice que están ""completamente derrotados los golpistas"" en HASHTAG  URL HASHTAG HASHTAG  URL",others,0,venezuelan,high
1112,¡ATENTOS! Guaidó denuncia que el Sebin persigue a su entorno: “Es evidente que el régimen tiene pánico” HASHTAG HASHTAG   URL,others,0,venezuelan,high
1115,"HASHTAG. Los ""analistólogos"" de algunos medios deberían entender que HASHTAG y el régimen chavista en general sólo podrían ser removidos militarmente, sin intervención foránea, si la oposición tuviera la suficiente masa crítica militar operativa. Hoy no la tuvo...  URL",others,0,venezuelan,high
1116,El líder opositor Leopoldo López solicitó protección como huésped en la embajada de Chile en Caracas HASHTAG HASHTAG  URL  URL,others,0,venezuelan,high
1117,"HASHTAG | Después del llamado de Guaidó al golpe, Maduro aseguró que su gobierno cuenta con la lealtad de los jefes militares y convocó al pueblo venezolano a movilizarse.  URL  URL",others,0,venezuelan,high
1119,"Fuerza al pueblo de HASHTAG no bajen los brazos yo confio en que el Presidente USER los librara de la dictadura de maduro y con la ayuda de leopoldolopez esto se puede lograr,…  URL",joy,0,venezuelan,high
1120,"No entiendo a los ""opositores demócratas"" que han inmolado (quemado vivos) a más de 80 simpatizantes chavistas desde que empezaron las protestas, apoyadas por EEUU.¿Te solidarizas igual con Palestina? Allá hasta detienen a niños las fuerzas de ocupación israelí... HASHTAG  URL",anger,0,venezuelan,high
1122,"No fue un golpe de estado en HASHTAG, simplemente fue para camuflar la salida de Leopoldo y Guaidó del país por la vía del asilo político!",others,0,venezuelan,high
1125,"Quieres que las circunstancias cambien; pero, ¿qué estás haciendo para lograrlo? No se trata de quejarse, Jesús quiere que seas influencia y trabajes por Venezuela. No caigas en la desesperanza, atrévete a creer por tus sueños y por los de tu nación. ¡Oremos por HASHTAG! 🇻🇪❤️  URL",joy,0,venezuelan,high
1130,guaidó ha cruzado todas las líneas rojas. Sus acciones irresponsables y criminales causan siempre desgracias personales. La cárcel es el lugar para los golpistas que atacan a la democracia venezolana HASHTAG,anger,0,venezuelan,high
1134,USER Cuando los rusos intervienen no veo a ningún socialista del siglo 21 defendiendo la soberanía de la patria de la que tanto les gusta hablar. Todos son cómplices de la situación inhumana en Venezuela. HASHTAG HASHTAG,anger,0,venezuelan,high
