id,tweet,emotion,offensive,dialect,confidence
1110,"Que tristeza ver como la Argentina, por obra y gracia de la basura que hoy la gobierna, queda pegada al intento de golpe de estado en HASHTAG, comandado, una vez más, por Estados Unidos. Tiempo de miserables traidores, capaces de entregar Soberanía por una foto con Trump...",sadness,0,argentinian,high
1139,"EXCELENTE!!! ""Paro débil y miedo a la cárcel"", por Alfredo Leuco - Radio Mitre USER HASHTAG HASHTAG HASHTAG  URL",surprise,0,argentinian,high
1146,"No hay democracia perfecta, podremos estar  o no en  desacuerdo con HASHTAG,  pero lo de HASHTAG y compinches HASHTAG  HASHTAG, etc etc, es un golpe de Estado y Atentado a la Democracia. Más totalitario que eso ... HASHTAG",anger,0,argentinian,high
1150,"Los que están a favor de Maduro son argentinos? Y por qué, entonces, no se van a Venezuela a apoyarlo y se sacan las ganas y lo disfrutan, ya que es tan bueno? HASHTAG HASHTAG HASHTAG Aprovechenlo!!  URL",others,0,argentinian,high
1175,"HASHTAG - Ante la grave crisis que hay en HASHTAG, USER decidió suspender el encuentro entre Argentinos y Estudiantes de HASHTAG a disputarse este jueves a las 17. El encuentro será reprogramado y el plantel volverá a Buenos Aires en las próximas horas pensando en HASHTAG  URL",sadness,0,argentinian,high
1182,"USER USER Concuerdo con vos. Todo sentido de lucha es valido, un pueblo no lo hace el gobierno, un pueblo lo hace la gente que ama y defiende su patria siempre, con principios y hermandad hacia las naciones que sufren también! HASHTAG HASHTAG",others,0,argentinian,high
1210,"USER USER La HASHTAG en el caso de las Malvinas🇦🇷 ni pío dijo😴 y ahora con HASHTAG apoya un golpe de Estado de USER 🤔 Incongruencias de USER es claro que está de tapete de  USER El grupo de lima, está perdiendo su jugo.",others,0,argentinian,high
1212,"EN NOMBRE DE LOS ARGENTINOS QUE AMAMOS LA PATRIA GRANDE, PERDÓN HASHTAG USER  .. Ni qué decir de los twits de HASHTAG y los presidentes latinoamericanos que se le han subordinado, desde HASHTAG, HASHTAG, HASHTAG o HASHTAG... URL  URL",others,0,argentinian,high
1213,El continuismo hace mucho daño HASHTAG HASHTAG,others,0,argentinian,high
1223,"USER Me parece muy difícil que eso sea así si USER todavía no lo ha dicho. Aunque claro, las comunicaciones no están funcionando muy bien en HASHTAG.",others,0,argentinian,high
1228,El increíble esfuerzo de algunos  periodistas para hacerse los pelotudos con el tema HASHTAG y seguir hablando de las PASO. Que vergüenza me dan .,anger,1,argentinian,high
1254,Entonces? HASHTAG perdió su última posibilidad de liberación?? O en qué están?,others,0,argentinian,high
1256,"USER se acabó, sólo alargas la agonía. Si de verdad quieres hacer un sacrificio por tu patria por favor vete. Sé digno. HASHTAG",anger,0,argentinian,high
1258,"USER USER USER Puñado de infelices son HASHTAG indolentes a la destrucción de HASHTAG su República, arrodillados cumpliendo órdenes de sus patrones de HASHTAG y HASHTAG USER USER USER USER USER USER USER USER USER USER",sadness,0,argentinian,high
1261,Fracaso total el nuevo intento de golpe de Estado en HASHTAG. .. otra derrota más para Goliat,others,0,argentinian,high
1267,USER Vergüenza ajena! Perdón venezolanos. La mayoría de los argentinos estamos con Uds. HASHTAG,others,0,argentinian,high
1269,"Apenada por la situación de HASHTAG todos mis buenos deseos  para ustedes. Fuerza. Y ojalá más allá... detrás de todo, se comprenda que tanto unos como otros, con tanta violencia... alimentan a lo mismo. Me estruja ver seres humanos golpeándose unos a otros",sadness,0,argentinian,high
1292,"Conclusión del día HASHTAG 2019 en HASHTAG: Aquí el problema es SOCIAL, aquí el ciudadano es una MIERDA! USER y USER en las calles, salieron a dar la cara, la vida y no hubo pueblo respaldando, es triste y lamentable -y aclaro yo salí- Ya HASHTAG",anger,1,argentinian,high
1313,Más Macrista que apoyar un golpe de Estado HASHTAG,others,0,argentinian,high
1326,HASHTAG ELITÉ SION esto no seria suficiente para llamarle dictadura al consejo electoral españolno provocas los disturbios de HASHTAG,others,0,argentinian,high
1327,QUE MENTIRA MÁS ATROZ ESTAN DERROTADO USER NO SE VA  HASHTAG  HASHTAG  HASHTAG  URL,anger,0,argentinian,medium
1342,"La historia de ganar revoluciones es muy romántica, pero aquí está el pueblo dispuesto como estuvo en el 1989 en Alemania del este. Sigan luchando, queridos. Tarda en llegar, pero al final hay recompensa. HASHTAG HASHTAG HASHTAG",joy,0,argentinian,high
1354,JODER CON HASHTAG! TREMENDO EPISODIO! EL MEJOR DE LA SERIE!,joy,0,argentinian,high
1357,USER USER Es que es imposible. Sigo con la misma cara de cuadros q cuando acabe de verlo. Simplemente IMPRESIONANTE HASHTAG HASHTAG,surprise,0,argentinian,medium
1358,Ustedes de verdad están contentos con que Arya matara al rey de la noche cargándose así 7 temporadas donde nos han venido desarrollando toda una historia sobre el príncipe/princesa que fue prometido/a? HASHTAG,sadness,0,argentinian,high
1359,"Me cago en la puta, una semana más HASHTAG",anger,1,argentinian,medium
1368,"La gente quejándose de que la fotografía del último episodio de HASHTAG es una mierda porque está muy oscuro y no se ve nada... Mmm y no os habéis planteado que ese es el objetivo??? Vale, que no se ve, es verdad, pero coño, querrían jugar con eso y el miedo a la oscuridad",anger,0,argentinian,high
1380,Que maravilla de capitulo ha merecido la pena esperar una semana HASHTAG,joy,0,argentinian,medium
1383,Y ahora yo como me duermo después de este vaivén de emociones? Solo diré una cosa: BRU-TAL en todos los sentido de la palabra HASHTAG HASHTAG HASHTAG,others,0,argentinian,high
1397,Una polla pero bien grande de capitulo. Estoy confuso. No entiendo nada. Porque? A cuento de que todo? HASHTAG,surprise,1,argentinian,high
1410,"Madre del amor hermoso, qué bestialidad de capítulo 😐😐 HASHTAG",surprise,0,argentinian,medium
1411,"El mejor capítulo de HASHTAG de lejos, que no es decir poco",joy,0,argentinian,high
1412,"Brava, Brava, Brava ... tú podías volar y te has quedado posadita en el suelo como si montases una gallina. Supuestamente no te quemas y no te sirvió de nada. Ni te has esforzado en aprender a usar un arma. Tanto poder y tan desperdiciado... TU NO. HASHTAG HASHTAG  URL",others,0,argentinian,high
1413,Hacía literalmente años que no me sentía tan encogido y con tensión durante tantos minutos como en el  HASHTAG una obra maestra. HASHTAG,surprise,0,argentinian,high
1418,NO QUIERO HACER SPOILERS PERO ES QUE PERO ES QUE PERO ES QUE JODER QUÉ MUJER HASHTAG,joy,0,argentinian,medium
1422,Es tan bestia y tan absolutamente heavy lo que han hecho que si algo en los próximos episodios lo supera estaremos ante la mejor serie para dos generaciones.  HASHTAG,surprise,0,argentinian,high
1427,"Una barbaridad se mire cómo se mire el 8x03 de HASHTAG. Se le pueden poner pegas, claro, pero es tan brutal lo que han hecho que sería buscarle los tres pies al gato.",surprise,0,argentinian,high
1428,"Buenos días, Poniente. Qué privilegio haber vivido esto. Hasta esta noche en esta cuenta no se hablará del capítulo pero sí voy a permitirme decir una cosa, hoy más que nunca me enorgullezco de mi apellido y de los míos. HASHTAG HASHTAG HASHTAG  URL",joy,0,argentinian,high
1429,"Uno de los mejores días de mi vida, HASHTAG y HASHTAG Se puede ser más feliz? Vivo en un continuo orgasmo todo el día",joy,0,argentinian,high
1430,"Dios santo de mi vida. El corazón me va a mil por hora aún, no me puedo creer lo que acabo de ver. HASHTAG",surprise,0,argentinian,high
1435,Tendré que volver a ver el capítulo de HASHTAG porque no me he enterado de nada con tanta oscuridad y una dirección tan mediocre,anger,0,argentinian,high
1445,me he visto unas fotos del epi 3 filtrado (en malísima calidad) pero JODER éste capi sí que quiero verlo de principio a fin sin saber nada. Me ha dolido mucho ver una en especial porque ¿estaba llorando? no sé pero era un situación muy mala HASHTAG HASHTAG  URL,sadness,0,argentinian,high
1447,"ESTOY ESTUPEFACTA, JODER ""GOT"" LA MEJOR SERIE DE TODOS LOS TIEMPOS!!!! HASHTAG HASHTAG",surprise,0,argentinian,medium
1449,"Mira, si hoy no se lia, para mi pasa de la mejor serie de la historia a la mayor decepcion de la historia. HASHTAG",others,0,argentinian,high
1453,"Gran capítulo de HASHTAG ¿Esperaba más? Si, tiene sus defectos. Me jode decirlo pero es así. Y no los voy a comentar por aquí, que soy antispoilers.",others,0,argentinian,high
1457,Solo hay que saber un dato para ser consciente de lo que se avecina: es el director de la batalla de los bastardos. HASHTAG HASHTAG,others,0,argentinian,high
1460,Pues me sumo a los elogios del CAPITULACO de HASHTAG HASHTAG No me esperaba ese giro final. No en este momento. Magnifico,joy,0,argentinian,high
1464,USER ¡Que va! ¡Si no nos ha dado tiempo a publicarlo! Al final se nos fue el santo al cielo entre HASHTAG y HASHTAG y no acabamos de editar. Menos mal que ha publicado USER... A falta de pan... 😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜,joy,0,argentinian,high
1473,Es el momento perfecto para desconectar tras terminar este canuto antes de que Twitter empiece a llenarse de spoilers del nuevo capítulo de HASHTAG HASHTAG,others,0,argentinian,medium
1477,Este si es un verdadero capítulazo de la última temporada. ¡BRUTAL! HASHTAG,joy,0,argentinian,high
1481,"Extremadamente brutal, episodio mítico, de leyenda, sin palabras, antológico, de locos, me quedo sin adjetivos para el mejor capitulo de una serie que haya visto en mi vida.... INSUPERABLE. HASHTAG HASHTAG que barbaridad",joy,0,argentinian,high
1483,HASHTAG es el MVP del tercer episodio de HASHTAG por ser un buen hombre. HASHTAG en USER,others,0,argentinian,high
1484,"Grande Aria, me cago en San Dios bendito!!!! HASHTAG",joy,0,argentinian,high
1491,COMO ME DUERMO AHORA ES IMPOSIBLE SOCORRO 🆘🆘🆘🆘🆘 HASHTAG HASHTAG,others,0,argentinian,medium
1501,Menos mal que tuvo ese final el capítulo sino una hora y media al pedo 😅 HASHTAG,others,0,argentinian,high
1509,Disfrutad del episodio de HASHTAG porque es lo más tocho que vamos a ver en audiovisual posiblemente en años y una pasada de mano por la cara a todos los pollaviejas del cine que siguen sin darle a la ficción en streaming el lugar que se merece.,joy,1,argentinian,high
1518,Ganó boca y ahora💙💛💙 HASHTAG HASHTAG Qué más se puede pedir? 😊,joy,0,argentinian,high
1519,Que el 8x03 es el puto mejor capítulo de la historia de la televisión y de Juego de tronos es un hecho irrefutable. HASHTAG HASHTAG,surprise,0,argentinian,high
